TimeStamp,Type,Mapping,Action,Side,Price,Size,Depth,OrderId,Condition,Reset,FieldName,FiedType,FieldValue,MessageNumber
2021-11-01T14:07:05.7267000Z,MBO,1,Clear,Bid,,,,1635775625599572737,,,,,,13019
2021-11-01T14:07:05.7267000Z,MBO,1,Clear,Bid,,,,1635775625595164936,,,,,,13020
2021-11-01T14:07:05.7267000Z,MBO,1,Set,Ask,59.56,31,,1635775625711330952,0,,,,,13021
2021-11-01T14:07:05.7267000Z,MBO,1,Set,Ask,59.59,84,,1635775625711366427,0,,,,,13022
2021-11-01T14:07:05.7267000Z,MBO,1,Set,Ask,59.56,98,,1635775625711423478,0,,,,,13023
2021-11-01T14:07:05.7267000Z,MBO,1,Clear,Bid,,,,1635775620802266697,,,,,,13024
2021-11-01T14:07:05.7267000Z,MBO,1,Clear,Ask,,,,1635775625711330952,,,,,,13025
2021-11-01T14:07:05.7267000Z,MBO,1,Clear,Ask,,,,1635775625711423478,,,,,,13026
2021-11-01T14:07:05.7687000Z,MBO,1,Set,Bid,59.51,84,,1635775625744737665,0,,,,,13027
2021-11-01T14:07:05.8972000Z,MBO,1,Set,Ask,59.56,98,,1635775625868917935,0,,,,,13028
2021-11-01T14:07:05.8972000Z,MBO,1,Clear,Ask,,,,1635775625868917935,,,,,,13029
2021-11-01T14:07:05.9781000Z,MBO,1,Set,Bid,59.55,98,,1635775625953339185,0,,,,,13030
2021-11-01T14:07:05.9781000Z,MBO,1,Clear,Ask,,,,1635775625711366427,,,,,,13031
2021-11-01T14:07:06.1499000Z,MBO,1,Clear,Bid,,,,1635775625953339185,,,,,,13032
2021-11-01T14:07:06.1896000Z,MBO,1,Set,Bid,59.55,98,,1635775626171598537,0,,,,,13033
2021-11-01T14:07:06.5536000Z,MBO,1,Clear,Bid,,,,1635775626171598537,,,,,,13034
2021-11-01T14:07:06.5913000Z,MBO,1,Set,Bid,59.55,98,,1635775626571957413,0,,,,,13035
2021-11-01T14:07:06.5913000Z,MBO,1,Set,Bid,59.54,184,,1635775626572006635,0,,,,,13036
2021-11-01T14:07:06.7717000Z,MBO,1,Set,Bid,59.43,104,,1635775626719265427,0,,,,,13037
2021-11-01T14:07:07.1671000Z,MBO,1,Clear,Bid,,,,1635775626571957413,,,,,,13038
2021-11-01T14:07:07.3018000Z,MBO,1,Set,Ask,59.56,98,,1635775627280245785,0,,,,,13039
2021-11-01T14:07:07.3018000Z,MBO,1,Clear,Bid,,,,1635775626572006635,,,,,,13040
2021-11-01T14:07:07.3018000Z,MBO,1,Set,Ask,59.59,84,,1635775627280476907,0,,,,,13041
2021-11-01T14:07:07.3365000Z,MBO,1,Set,Ask,59.58,306,,1635775627287475538,0,,,,,13042
2021-11-01T14:07:07.4211000Z,MBO,1,Clear,Ask,,,,1635775627280476907,,,,,,13043
2021-11-01T14:07:07.9590000Z,MBO,1,Clear,Ask,,,,1635775627280245785,,,,,,13044
2021-11-01T14:07:07.9590000Z,MBO,1,Set,Bid,59.54,184,,1635775627940563091,0,,,,,13045
2021-11-01T14:07:08.3293000Z,MBO,1,Set,Bid,59.55,98,,1635775628290304605,0,,,,,13046
2021-11-01T14:07:08.4015000Z,MBO,1,Clear,Bid,,,,1635775628290304605,,,,,,13047
2021-11-01T14:07:08.4015000Z,MBO,1,Set,Bid,59.55,98,,1635775628379704974,0,,,,,13048
2021-11-01T14:07:08.4015000Z,MBO,1,Set,Bid,59.55,88,,1635775628379749457,0,,,,,13049
2021-11-01T14:07:08.4015000Z,MBO,1,Clear,Bid,,,,1635775628379704974,,,,,,13050
2021-11-01T14:07:08.6864000Z,MBO,1,Set,Ask,59.56,98,,1635775628675132034,0,,,,,13051
2021-11-01T14:07:08.8691000Z,MBO,1,Clear,Ask,,,,1635775628675132034,,,,,,13052
2021-11-01T14:07:09.0844000Z,MBO,1,Set,Ask,59.56,98,,1635775629031209910,0,,,,,13053
2021-11-01T14:07:09.0844000Z,MBO,1,Clear,Bid,,,,1635775628379749457,,,,,,13054
2021-11-01T14:07:09.1199000Z,MBO,1,Clear,Bid,,,,1635775624700562756,,,,,,13055
2021-11-01T14:07:09.1199000Z,MBO,1,Clear,Bid,,,,1635775624700552415,,,,,,13056
2021-11-01T14:07:09.1199000Z,MBO,1,Set,Ask,59.59,84,,1635775629110675592,0,,,,,13057
2021-11-01T14:07:09.1386000Z,MBO,1,Clear,Ask,,,,1635775625695397868,,,,,,13058
2021-11-01T14:07:09.5633000Z,MBO,1,Clear,Ask,,,,1635775629110675592,,,,,,13059
2021-11-01T14:07:09.6409000Z,MBO,1,Set,Ask,59.99,84,,1635775629625717934,0,,,,,13060
2021-11-01T14:07:10.3373000Z,MBO,1,Set,Ask,59.56,60,,1635775630328737950,0,,,,,13061
2021-11-01T14:07:10.3394000Z,MBO,1,Clear,Bid,,,,1635775627940563091,,,,,,13062
2021-11-01T14:07:10.3394000Z,MBO,1,Clear,Bid,,,,1635775625744737665,,,,,,13063
2021-11-01T14:07:10.3394000Z,MBO,1,Set,Ask,59.59,84,,1635775630328799911,0,,,,,13064
2021-11-01T14:07:10.3394000Z,MBO,1,Set,Ask,59.56,123,,1635775630331265187,0,,,,,13065
2021-11-01T14:07:10.4674000Z,MBO,1,Set,Bid,59.11,84,,1635775630428980538,0,,,,,13066
2021-11-01T14:07:10.5920000Z,MBO,1,Clear,Ask,,,,1635775629625717934,,,,,,13067
2021-11-01T14:07:11.0703000Z,MBO,1,Clear,Bid,,,,1635775615529811404,,,,,,13068
2021-11-01T14:07:11.0703000Z,MBO,1,Clear,Bid,,,,1635775615540685900,,,,,,13069
2021-11-01T14:07:11.0703000Z,MBO,1,Set,Ask,59.56,184,,1635775631057132316,0,,,,,13070
2021-11-01T14:07:11.0703000Z,MBO,1,Clear,Bid,,,,1635775621353569481,,,,,,13071
2021-11-01T14:07:11.0703000Z,MBO,1,Clear,Bid,,,,1635775625256919740,,,,,,13072
2021-11-01T14:07:11.0703000Z,MBO,1,Set,Bid,59.54,146,,1635775612904507883,0,,,,,13073
2021-11-01T14:07:11.0703000Z,MBO,1,Set,Ask,59.55,97,,1635775631061033490,0,,,,,13074
2021-11-01T14:07:11.0713000Z,MBO,1,Clear,Bid,,,,1635775625257197727,,,,,,13075
2021-11-01T14:07:11.0713000Z,MBO,1,Set,Ask,59.55,125,,1635775631061142798,0,,,,,13076
2021-11-01T14:07:11.0713000Z,MBO,1,Clear,Ask,,,,1635775623811347394,,,,,,13077
2021-11-01T14:07:11.0713000Z,MBO,1,Set,Ask,59.55,98,,1635775631061188008,0,,,,,13078
2021-11-01T14:07:11.0713000Z,MBO,1,Clear,Bid,,,,1635775625332989804,,,,,,13079
2021-11-01T14:07:11.0713000Z,MBO,1,Clear,Ask,,,,1635775624019618656,,,,,,13080
2021-11-01T14:07:11.0713000Z,MBO,1,Set,Ask,59.58,90,,1635775631061296570,0,,,,,13081
2021-11-01T14:07:11.0713000Z,MBO,1,Clear,Ask,,,,1635775624647693333,,,,,,13082
2021-11-01T14:07:11.0713000Z,MBO,1,Set,Ask,59.71,118,,1635775631061527811,0,,,,,13083
2021-11-01T14:07:11.0713000Z,MBO,1,Clear,Ask,,,,1635775624647668559,,,,,,13084
2021-11-01T14:07:11.0713000Z,MBO,1,Set,Ask,59.96,841,,1635775631061568672,0,,,,,13085
2021-11-01T14:07:11.0713000Z,MBO,1,Clear,Bid,,,,1635775626719265427,,,,,,13086
2021-11-01T14:07:11.0713000Z,MBO,1,Clear,Ask,,,,1635775624648163658,,,,,,13087
2021-11-01T14:07:11.0713000Z,MBO,1,Set,Ask,59.7,269,,1635775631062103947,0,,,,,13088
2021-11-01T14:07:11.0713000Z,MBO,1,Clear,Ask,,,,1635775622755233204,,,,,,13089
2021-11-01T14:07:11.0713000Z,FLD,0,Set,,,,,,,,TradePrice,double,59.55,13090
2021-11-01T14:07:11.0713000Z,FLD,0,Set,,,,,,,,TradeSize,long,3,13090
2021-11-01T14:07:11.0713000Z,FLD,0,Set,,,,,,,,TradingCondition,string,0,13090
2021-11-01T14:07:11.0713000Z,FLD,0,Set,,,,,,,,TradeId,string,1407110610334905955,13090
2021-11-01T14:07:11.0766000Z,MBO,1,Set,Ask,59.55,34,,1635775631064898226,0,,,,,13091
2021-11-01T14:07:11.0766000Z,MBO,1,Set,Ask,59.56,96,,1635775631065352906,0,,,,,13092
2021-11-01T14:07:11.0766000Z,MBO,1,Clear,Ask,,,,1635775625028055202,,,,,,13093
2021-11-01T14:07:11.0850000Z,MBO,1,Clear,Bid,,,,1635775595226204478,,,,,,13094
2021-11-01T14:07:11.1246000Z,MBO,1,Clear,Bid,,,,1635775614257766588,,,,,,13095
2021-11-01T14:07:11.1670000Z,MBO,1,Set,Bid,59.52,220,,1635775631121257634,0,,,,,13096
2021-11-01T14:07:11.1670000Z,MBO,1,Set,Ask,59.59,101,,1635775631137286962,0,,,,,13097
2021-11-01T14:07:11.2078000Z,MBO,1,Clear,Ask,,,,1635775631061033490,,,,,,13098
2021-11-01T14:07:11.2078000Z,MBO,1,Set,Ask,59.55,125,,1635775631061142798,0,,,,,13099
2021-11-01T14:07:11.2078000Z,MBO,1,Clear,Ask,,,,1635775624647956851,,,,,,13100
2021-11-01T14:07:11.2078000Z,MBO,1,Set,Bid,59.53,184,,1635775631179265924,0,,,,,13101
2021-11-01T14:07:11.2078000Z,MBO,1,Clear,Ask,,,,1635775631061142798,,,,,,13102
2021-11-01T14:07:11.2078000Z,MBO,1,Set,Ask,59.55,98,,1635775631061188008,0,,,,,13103
2021-11-01T14:07:11.2078000Z,MBO,1,Set,Bid,59.54,35,,1635775631179447912,0,,,,,13104
2021-11-01T14:07:11.2486000Z,MBO,1,Set,Ask,59.63,400,,1635775631201896750,0,,,,,13105
2021-11-01T14:07:11.3021000Z,MBO,1,Clear,Ask,,,,1635775631061188008,,,,,,13106
2021-11-01T14:07:11.3021000Z,MBO,1,Set,Ask,59.55,34,,1635775631064898226,0,,,,,13107
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775612904507883,,,,,,13108
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Bid,59.54,152,,1635775620983446578,0,,,,,13109
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775620983446578,,,,,,13110
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Bid,59.54,173,,1635775622908113635,0,,,,,13111
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775622908113635,,,,,,13112
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Bid,59.54,35,,1635775631179447912,0,,,,,13113
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775631179447912,,,,,,13114
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Bid,59.53,125,,1635775609917710842,0,,,,,13115
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Ask,59.55,32,,1635775631549449242,0,,,,,13116
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Ask,59.55,125,,1635775631549455309,0,,,,,13117
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775610661991672,,,,,,13118
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775631179265924,,,,,,13119
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Bid,59.53,98,,1635775631549509500,0,,,,,13120
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775625231119042,,,,,,13121
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775631121257634,,,,,,13122
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775625227202207,,,,,,13123
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Ask,59.55,184,,1635775631550139104,0,,,,,13124
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Ask,59.55,78,,1635775631550145793,0,,,,,13125
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Ask,,,,1635775631549449242,,,,,,13126
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775622120716542,,,,,,13127
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Ask,59.54,125,,1635775631550311549,0,,,,,13128
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Ask,59.55,35,,1635775631550318573,0,,,,,13129
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775609917710842,,,,,,13130
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Bid,59.53,93,,1635775610634465548,0,,,,,13131
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Ask,59.57,90,,1635775631550408705,0,,,,,13132
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775631549509500,,,,,,13133
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Ask,,,,1635775629031209910,,,,,,13134
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Ask,,,,1635775624220085681,,,,,,13135
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Ask,59.66,104,,1635775631550890126,0,,,,,13136
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775622258796907,,,,,,13137
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Bid,59.38,269,,1635775631551306236,0,,,,,13138
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775610634465548,,,,,,13139
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Bid,59.52,55,,1635775609078074360,0,,,,,13140
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775609926981981,,,,,,13141
2021-11-01T14:07:11.5626000Z,MBO,1,Set,Ask,59.57,84,,1635775631551543029,0,,,,,13142
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775609917765172,,,,,,13143
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775609430575968,,,,,,13144
2021-11-01T14:07:11.5626000Z,MBO,1,Clear,Bid,,,,1635775624339152145,,,,,,13145
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradePrice,double,59.54,13146
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradeSize,long,146,13146
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradingCondition,string,0,13146
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradeId,string,1407115493430255954,13146
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradePrice,double,59.54,13147
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradeSize,long,152,13147
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradingCondition,string,0,13147
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradeId,string,1407115493430255954,13147
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradePrice,double,59.54,13148
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradeSize,long,173,13148
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradingCondition,string,0,13148
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradeId,string,1407115493430255954,13148
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradePrice,double,59.54,13149
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradeSize,long,35,13149
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradingCondition,string,0,13149
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradeId,string,1407115493430255954,13149
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradePrice,double,59.53,13150
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradeSize,long,93,13150
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradingCondition,string,0,13150
2021-11-01T14:07:11.5631000Z,FLD,0,Set,,,,,,,,TradeId,string,1407115514751705953,13150
2021-11-01T14:07:11.6010000Z,MBO,1,Clear,Bid,,,,1635775624250105600,,,,,,13151
2021-11-01T14:07:11.6010000Z,MBO,1,Clear,Bid,,,,1635775609078164544,,,,,,13152
2021-11-01T14:07:11.6010000Z,MBO,1,Clear,Ask,,,,1635775611941019821,,,,,,13153
2021-11-01T14:07:11.6010000Z,MBO,1,Set,Ask,59.85,167,,1635775631552253705,0,,,,,13154
2021-11-01T14:07:11.6010000Z,MBO,1,Clear,Bid,,,,1635775611942249634,,,,,,13155
2021-11-01T14:07:11.6010000Z,MBO,1,Set,Ask,59.57,294,,1635775631554575904,0,,,,,13156
2021-11-01T14:07:11.6010000Z,MBO,1,Set,Ask,59.58,101,,1635775631557291375,0,,,,,13157
2021-11-01T14:07:11.6010000Z,MBO,1,Clear,Ask,,,,1635775570013856572,,,,,,13158
2021-11-01T14:07:11.6010000Z,MBO,1,Set,Bid,59.5,138,,1635775631562809322,0,,,,,13159
2021-11-01T14:07:11.6010000Z,MBO,1,Set,Bid,59.43,85,,1635775631570812762,0,,,,,13160
2021-11-01T14:07:11.6073000Z,MBO,1,Set,Bid,59.5,134,,1635775631593323156,0,,,,,13161
2021-11-01T14:07:11.6073000Z,MBO,1,Set,Bid,59.52,35,,1635775631594241547,0,,,,,13162
2021-11-01T14:07:11.6485000Z,MBO,1,Set,Bid,59.52,98,,1635775631605385337,0,,,,,13163
2021-11-01T14:07:11.6485000Z,MBO,1,Set,Bid,59.43,103,,1635775631610232657,0,,,,,13164
2021-11-01T14:07:11.6595000Z,MBO,1,Set,Ask,59.54,35,,1635775631652040612,0,,,,,13165
2021-11-01T14:07:11.6595000Z,MBO,1,Clear,Ask,,,,1635775631550318573,,,,,,13166
2021-11-01T14:07:11.6595000Z,MBO,1,Set,Bid,59.52,184,,1635775631652162893,0,,,,,13167
2021-11-01T14:07:11.6595000Z,MBO,1,Set,Bid,59.09,84,,1635775631652314753,0,,,,,13168
2021-11-01T14:07:11.7090000Z,MBO,1,Set,Ask,59.54,98,,1635775631675961087,0,,,,,13169
2021-11-01T14:07:11.7506000Z,MBO,1,Clear,Bid,,,,1635775631594241547,,,,,,13170
2021-11-01T14:07:11.8359000Z,MBO,1,Clear,Ask,,,,1635775624897619090,,,,,,13171
2021-11-01T14:07:11.8359000Z,MBO,1,Set,Ask,59.8,176,,1635775631800123693,0,,,,,13172
2021-11-01T14:07:11.8359000Z,MBO,1,Clear,Ask,,,,1635775631800123693,,,,,,13173
2021-11-01T14:07:11.8359000Z,MBO,1,Set,Ask,59.79,176,,1635775631801117334,0,,,,,13174
2021-11-01T14:07:11.8359000Z,MBO,1,Clear,Ask,,,,1635775610017988746,,,,,,13175
2021-11-01T14:07:12.1662000Z,MBO,1,Set,Bid,59.5,230,,1635775632155607609,0,,,,,13176
2021-11-01T14:07:12.1662000Z,MBO,1,Clear,Ask,,,,1635775631061527811,,,,,,13177
2021-11-01T14:07:12.1662000Z,MBO,1,Set,Ask,59.7,118,,1635775632156933466,0,,,,,13178
2021-11-01T14:07:12.1662000Z,MBO,1,Clear,Ask,,,,1635775631061568672,,,,,,13179
2021-11-01T14:07:12.1662000Z,MBO,1,Set,Ask,59.95,841,,1635775632157259807,0,,,,,13180
2021-11-01T14:07:12.1662000Z,MBO,1,Clear,Ask,,,,1635775631062103947,,,,,,13181
2021-11-01T14:07:12.1662000Z,MBO,1,Set,Ask,59.69,269,,1635775632157304532,0,,,,,13182
2021-11-01T14:07:12.1723000Z,MBO,1,Clear,Ask,,,,1635775631675961087,,,,,,13183
2021-11-01T14:07:12.1723000Z,MBO,1,Clear,Ask,,,,1635775631652040612,,,,,,13184
2021-11-01T14:07:12.1723000Z,MBO,1,Set,Bid,59.49,84,,1635775632159527914,0,,,,,13185
2021-11-01T14:07:12.1723000Z,MBO,1,Set,Bid,59.52,125,,1635775632159542465,0,,,,,13186
2021-11-01T14:07:12.3414000Z,MBO,1,Clear,Bid,,,,1635775631652314753,,,,,,13187
2021-11-01T14:07:12.3943000Z,MBO,1,Set,Bid,59.53,423,,1635775632390122962,0,,,,,13188
2021-11-01T14:07:12.3943000Z,MBO,1,Clear,Ask,,,,1635775631551543029,,,,,,13189
2021-11-01T14:07:12.3943000Z,MBO,1,Set,Bid,59.53,98,,1635775632390179870,0,,,,,13190
2021-11-01T14:07:12.3943000Z,MBO,1,Clear,Ask,,,,1635775631550311549,,,,,,13191
2021-11-01T14:07:12.3943000Z,MBO,1,Set,Ask,59.55,34,,1635775631064898226,0,,,,,13192
2021-11-01T14:07:12.3943000Z,MBO,1,Set,Bid,59.53,47,,1635775632390231205,0,,,,,13193
2021-11-01T14:07:12.3943000Z,MBO,1,Clear,Ask,,,,1635775631557291375,,,,,,13194
2021-11-01T14:07:12.3943000Z,MBO,1,Clear,Ask,,,,1635775631550139104,,,,,,13195
2021-11-01T14:07:12.3943000Z,MBO,1,Set,Ask,59.56,40,,1635775632390276185,0,,,,,13196
2021-11-01T14:07:12.3943000Z,MBO,1,Set,Ask,59.55,35,,1635775632390284431,0,,,,,13197
2021-11-01T14:07:12.3943000Z,MBO,1,Clear,Ask,,,,1635775631550408705,,,,,,13198
2021-11-01T14:07:12.3943000Z,MBO,1,Set,Bid,59.53,53,,1635775632390317219,0,,,,,13199
2021-11-01T14:07:12.4038000Z,MBO,1,Clear,Ask,,,,1635775631550890126,,,,,,13200
2021-11-01T14:07:12.4038000Z,MBO,1,Clear,Ask,,,,1635775631552253705,,,,,,13201
2021-11-01T14:07:12.4038000Z,MBO,1,Set,Ask,59.87,167,,1635775632390972088,0,,,,,13202
2021-11-01T14:07:12.4038000Z,MBO,1,Set,Bid,59.49,101,,1635775632397305560,0,,,,,13203
2021-11-01T14:07:12.4675000Z,MBO,1,Set,Ask,59.55,98,,1635775632462351484,0,,,,,13204
2021-11-01T14:07:12.5172000Z,MBO,1,Set,Ask,59.97,84,,1635775632490292951,0,,,,,13205
2021-11-01T14:07:13.0416000Z,MBO,1,Clear,Ask,,,,1635775632390284431,,,,,,13206
2021-11-01T14:07:13.0416000Z,MBO,1,Set,Bid,59.53,35,,1635775633000459262,0,,,,,13207
2021-11-01T14:07:13.1472000Z,MBO,1,Set,Bid,59.41,104,,1635775633121115492,0,,,,,13208
2021-11-01T14:07:13.1863000Z,MBO,1,Set,Bid,59.35,5,,1635775633150983336,0,,,,,13209
2021-11-01T14:07:13.2840000Z,MBO,1,Clear,Bid,,,,1635775632390231205,,,,,,13210
2021-11-01T14:07:13.2840000Z,MBO,1,Clear,Bid,,,,1635775632390179870,,,,,,13211
2021-11-01T14:07:13.2840000Z,MBO,1,Clear,Bid,,,,1635775632390317219,,,,,,13212
2021-11-01T14:07:13.2840000Z,MBO,1,Clear,Bid,,,,1635775633000459262,,,,,,13213
2021-11-01T14:07:13.2840000Z,MBO,1,Set,Ask,59.55,35,,1635775633250381950,0,,,,,13214
2021-11-01T14:07:13.2840000Z,MBO,1,Set,Ask,59.54,125,,1635775633250960911,0,,,,,13215
2021-11-01T14:07:13.2840000Z,MBO,1,Clear,Bid,,,,1635775610635167698,,,,,,13216
2021-11-01T14:07:13.2840000Z,MBO,1,Set,Ask,59.55,184,,1635775633251003707,0,,,,,13217
2021-11-01T14:07:13.2840000Z,MBO,1,Set,Bid,59.21,167,,1635775633251135148,0,,,,,13218
2021-11-01T14:07:13.2840000Z,MBO,1,Set,Ask,59.54,98,,1635775633251174948,0,,,,,13219
2021-11-01T14:07:13.3827000Z,MBO,1,Set,Ask,59.58,101,,1635775633342322015,0,,,,,13220
2021-11-01T14:07:13.4808000Z,MBO,1,Set,Ask,59.54,35,,1635775633430764714,0,,,,,13221
2021-11-01T14:07:13.4808000Z,MBO,1,Clear,Ask,,,,1635775633250381950,,,,,,13222
2021-11-01T14:07:13.4808000Z,MBO,1,Clear,Ask,,,,1635775633430764714,,,,,,13223
2021-11-01T14:07:13.7991000Z,MBO,1,Set,Ask,59.54,35,,1635775633757581274,0,,,,,13224
2021-11-01T14:07:14.3054000Z,MBO,1,Clear,Bid,,,,1635775624068566897,,,,,,13225
2021-11-01T14:07:14.3054000Z,MBO,1,Clear,Ask,,,,1635775620677078555,,,,,,13226
2021-11-01T14:07:14.3054000Z,MBO,1,Clear,Ask,,,,1635775620656959199,,,,,,13227
2021-11-01T14:07:14.3449000Z,MBO,1,Clear,Ask,,,,1635775632156933466,,,,,,13228
2021-11-01T14:07:14.3449000Z,MBO,1,Set,Ask,59.69,118,,1635775634293644891,0,,,,,13229
2021-11-01T14:07:14.3449000Z,MBO,1,Set,Ask,59.56,138,,1635775634322073376,0,,,,,13230
2021-11-01T14:07:14.3449000Z,MBO,1,Clear,Ask,,,,1635775620674373717,,,,,,13231
2021-11-01T14:07:14.3449000Z,MBO,1,Set,Ask,59.56,138,,1635775634326407120,0,,,,,13232
2021-11-01T14:07:14.4547000Z,MBO,1,Set,Ask,59.66,104,,1635775634418517635,0,,,,,13233
2021-11-01T14:07:14.4547000Z,MBO,1,Set,Ask,59.56,245,,1635775634426933603,0,,,,,13234
2021-11-01T14:07:14.4954000Z,MBO,1,Set,Bid,59.45,400,,1635775634475232056,0,,,,,13235
2021-11-01T14:07:15.0661000Z,MBO,1,Clear,Ask,,,,1635775633757581274,,,,,,13236
2021-11-01T14:07:15.0661000Z,MBO,1,Clear,Ask,,,,1635775633251174948,,,,,,13237
2021-11-01T14:07:15.1372000Z,MBO,1,Set,Ask,59.54,98,,1635775635128273007,0,,,,,13238
2021-11-01T14:07:15.3477000Z,MBO,1,Clear,Ask,,,,1635775635128273007,,,,,,13239
2021-11-01T14:07:15.5127000Z,MBO,1,Set,Bid,59.52,91,,1635775635483483662,0,,,,,13240
2021-11-01T14:07:15.5127000Z,MBO,1,Clear,Ask,,,,1635775633250960911,,,,,,13241
2021-11-01T14:07:15.5127000Z,MBO,1,Set,Ask,59.55,34,,1635775631064898226,0,,,,,13242
2021-11-01T14:07:15.5127000Z,MBO,1,Clear,Ask,,,,1635775633342322015,,,,,,13243
2021-11-01T14:07:15.5127000Z,MBO,1,Set,Ask,59.55,29,,1635775635483580791,0,,,,,13244
2021-11-01T14:07:15.5127000Z,MBO,1,Clear,Ask,,,,1635775634418517635,,,,,,13245
2021-11-01T14:07:16.0108000Z,MBO,1,Set,Ask,59.55,29,,1635775635999590118,0,,,,,13246
2021-11-01T14:07:16.0108000Z,MBO,1,Set,Ask,59.54,125,,1635775635999638100,0,,,,,13247
2021-11-01T14:07:16.0108000Z,MBO,1,Set,Ask,59.54,98,,1635775635999685631,0,,,,,13248
2021-11-01T14:07:16.0108000Z,MBO,1,Clear,Bid,,,,1635775631652162893,,,,,,13249
2021-11-01T14:07:16.0108000Z,MBO,1,Set,Ask,59.57,84,,1635775636000253723,0,,,,,13250
2021-11-01T14:07:16.0108000Z,MBO,1,Clear,Ask,,,,1635775635999685631,,,,,,13251
2021-11-01T14:07:16.0160000Z,MBO,1,Clear,Ask,,,,1635775635999590118,,,,,,13252
2021-11-01T14:07:16.0160000Z,MBO,1,Set,Bid,59.52,184,,1635775636001688260,0,,,,,13253
2021-11-01T14:07:16.0160000Z,MBO,1,Set,Ask,59.55,253,,1635775636002251992,0,,,,,13254
2021-11-01T14:07:16.0721000Z,MBO,1,Clear,Ask,,,,1635775636000253723,,,,,,13255
2021-11-01T14:07:16.1109000Z,MBO,1,Set,Ask,59.58,101,,1635775636072350758,0,,,,,13256
2021-11-01T14:07:16.3535000Z,MBO,1,Set,Ask,59.56,300,,1635775636309794549,0,,,,,13257
2021-11-01T14:07:17.0325000Z,MBO,1,Set,Bid,59.53,34,,1635775637023909215,0,,,,,13258
2021-11-01T14:07:17.0397000Z,MBO,1,Set,Bid,59.53,91,,1635775637031456349,0,,,,,13259
